customer_id,enquiry_date,total_credit_cards,credit_utilization_ratio,oldest_account_months,recent_defaults
CUST00605,2023-09-09,4,0.9,102,0
CUST00606,2023-12-07,6,0.33,52,2
CUST00607,2023-09-21,1,0.6,76,1
CUST00608,2024-09-14,8,0.89,191,2
CUST00609,2024-09-30,1,0.4,119,0
CUST00610,2024-01-05,0,0.47,184,0
CUST00611,2023-06-12,1,0.12,210,0
CUST00612,2023-05-22,1,0.35,137,2
CUST00613,2024-07-10,6,0.1,214,0
CUST00614,2023-10-31,1,0.71,34,0
CUST00615,2024-07-24,2,0.47,214,0
CUST00616,2023-01-07,4,0.72,143,0
CUST00617,2024-05-20,0,0.56,129,0
CUST00618,2023-02-10,1,0.6,123,0
CUST00619,2023-10-12,5,0.87,72,2
CUST00620,2023-01-01,0,0.82,224,2
CUST00621,2024-10-12,6,0.6,46,0
CUST00622,2023-01-19,8,0.51,69,1
CUST00623,2023-02-24,4,0.82,52,0
CUST00624,2023-08-24,8,0.69,24,0
CUST00625,2023-03-10,5,0.19,179,0
CUST00626,2024-04-16,7,0.89,156,0
CUST00627,2023-08-25,4,0.18,178,1
CUST00628,2024-09-12,7,0.66,154,0
CUST00629,2023-04-10,1,0.89,24,0
CUST00630,2023-07-19,0,0.56,158,0
CUST00631,2023-08-11,4,0.49,236,0
CUST00632,2023-05-29,0,0.54,135,0
CUST00633,2023-10-28,3,0.8,174,0
CUST00634,2023-09-29,1,0.65,128,2
CUST00635,2023-10-16,6,0.72,66,0
CUST00636,2024-08-05,5,0.94,62,0
CUST00637,2024-10-19,1,0.39,196,2
CUST00638,2024-09-17,5,0.06,96,0
CUST00639,2024-01-23,2,0.09,199,0
CUST00640,2023-12-11,6,0.71,51,0
CUST00641,2024-02-29,0,0.1,185,0
CUST00642,2023-07-13,3,0.1,110,0
CUST00643,2023-01-26,1,0.18,130,0
CUST00644,2024-09-26,5,0.09,143,0
CUST00645,2024-02-04,3,0.18,21,0
CUST00646,2023-11-17,6,0.81,123,1
CUST00647,2024-10-21,6,0.72,147,0
CUST00648,2024-06-06,6,0.09,206,1
CUST00649,2024-03-24,4,0.77,134,0
CUST00650,2024-04-29,3,0.05,132,0
CUST00651,2024-03-04,7,0.83,102,0
CUST00652,2024-12-05,5,0.92,25,0
CUST00653,2024-07-21,2,0.22,48,1
CUST00654,2024-09-06,8,0.62,61,0
CUST00655,2024-12-14,6,0.63,19,0
CUST00656,2024-06-27,5,0.53,177,3
CUST00657,2023-10-25,0,0.74,117,0
CUST00658,2024-08-30,3,0.56,238,0
CUST00659,2023-02-06,2,0.6,37,0
CUST00660,2023-07-03,8,0.49,191,0
CUST00661,2023-07-01,0,0.62,159,0
CUST00662,2023-01-29,7,0.85,128,1
CUST00663,2023-05-26,0,0.13,192,0
CUST00664,2023-08-08,4,0.09,171,2
CUST00665,2023-10-27,8,0.92,195,0
CUST00666,2023-04-05,6,0.87,72,0
CUST00667,2024-05-14,1,0.07,178,0
CUST00668,2024-06-03,4,0.32,188,1
CUST00669,2024-05-20,5,0.4,103,0
CUST00670,2023-09-02,0,0.5,220,0
CUST00671,2024-09-11,3,0.56,207,0
CUST00672,2023-05-03,8,0.13,46,0
CUST00673,2023-12-21,6,0.61,168,1
CUST00674,2023-12-19,1,0.47,94,0
CUST00675,2024-06-20,4,0.15,126,3
CUST00676,2023-04-08,0,0.06,28,0
CUST00677,2023-06-28,6,0.29,70,0
CUST00678,2023-11-05,6,0.81,146,0
CUST00679,2023-06-27,1,0.36,144,2
CUST00680,2024-10-17,3,0.9,155,2
CUST00681,2024-04-30,2,0.36,20,0
CUST00682,2024-04-28,3,0.58,95,0
CUST00683,2024-06-25,0,0.63,229,1
CUST00684,2024-04-09,5,0.3,162,1
CUST00685,2023-05-21,2,0.62,240,2
CUST00686,2023-09-20,8,0.34,155,1
CUST00687,2024-10-12,5,0.26,174,0
CUST00688,2024-10-28,2,0.18,158,0
CUST00689,2023-09-26,6,0.43,217,0
CUST00690,2023-04-15,1,0.27,179,0
CUST00691,2023-11-22,2,0.73,119,0
CUST00692,2024-05-24,8,0.55,100,0
CUST00693,2024-03-17,2,0.16,22,0
CUST00694,2024-03-22,8,0.86,139,0
CUST00695,2024-12-25,1,0.27,115,2
CUST00696,2024-12-07,7,0.69,178,3
CUST00697,2024-03-18,4,0.49,213,0
CUST00698,2023-10-18,3,0.23,107,0
CUST00699,2023-01-03,1,0.86,78,2
CUST00700,2023-10-10,1,0.92,78,0
CUST00701,2024-09-24,3,0.44,34,0
CUST00702,2024-12-22,8,0.18,216,3
CUST00703,2023-01-22,0,0.81,77,0
CUST00704,2024-08-06,0,0.69,120,0
CUST00705,2023-11-06,3,0.27,68,0
CUST00706,2024-09-15,3,0.75,77,0
CUST00707,2023-09-02,4,0.36,167,0
CUST00708,2023-01-05,1,0.87,28,0
CUST00709,2024-01-23,8,0.45,66,3
CUST00710,2024-03-19,7,0.75,206,0
CUST00711,2024-09-20,1,0.6,11,0
CUST00712,2024-01-27,1,0.34,149,3
CUST00713,2024-08-14,4,0.18,53,0
CUST00714,2024-09-25,1,0.15,141,0
CUST00715,2024-08-08,2,0.68,25,0
CUST00716,2024-02-03,5,0.14,109,0
CUST00717,2024-07-25,6,0.52,232,0
CUST00718,2024-05-06,0,0.17,142,1
CUST00719,2024-10-23,7,0.13,230,0
CUST00720,2023-03-31,6,0.56,94,2
CUST00721,2024-02-25,7,0.26,163,0
CUST00722,2023-05-23,5,0.26,43,1
CUST00723,2023-04-14,2,0.18,160,1
CUST00724,2023-05-23,1,0.28,50,0
CUST00725,2023-07-14,7,0.65,190,0
CUST00726,2023-07-04,7,0.34,67,0
CUST00727,2024-11-27,6,0.59,192,0
CUST00728,2024-06-21,2,0.05,75,0
CUST00729,2024-01-09,1,0.14,149,1
CUST00730,2024-09-04,5,0.37,137,0
CUST00731,2024-02-26,1,0.2,202,0
CUST00732,2024-09-11,2,0.73,112,0
CUST00733,2024-11-22,7,0.71,164,2
CUST00734,2024-10-14,3,0.78,29,0
CUST00735,2023-11-23,0,0.1,219,0
CUST00736,2023-10-04,5,0.85,239,0
CUST00737,2023-04-28,0,0.35,127,3
CUST00738,2024-08-09,3,0.36,20,2
CUST00739,2024-04-18,4,0.33,83,0
CUST00740,2024-11-25,0,0.21,168,0
CUST00741,2023-09-29,0,0.34,147,3
CUST00742,2023-06-19,0,0.62,12,0
CUST00743,2024-05-29,0,0.34,11,0
CUST00744,2023-08-01,7,0.41,133,0
CUST00745,2023-02-11,0,0.38,28,2
CUST00746,2024-03-09,2,0.75,99,0
CUST00747,2023-07-27,5,0.36,74,2
CUST00748,2023-06-30,7,0.76,138,0
CUST00749,2024-08-15,5,0.71,189,0
CUST00750,2023-05-20,5,0.49,196,0
CUST00751,2023-11-03,6,0.1,61,3
CUST00752,2024-06-07,4,0.36,63,0
CUST00753,2023-07-28,1,0.81,113,0
CUST00754,2023-06-15,0,0.89,109,0
CUST00755,2023-08-04,3,0.18,38,0
CUST00756,2024-06-14,4,0.94,157,3
CUST00757,2023-06-19,8,0.92,180,0
CUST00758,2023-06-20,5,0.85,65,0
CUST00759,2024-01-13,4,0.17,107,0
CUST00760,2024-05-18,4,0.33,228,0
CUST00761,2023-06-01,4,0.21,237,0
CUST00762,2023-12-14,1,0.28,204,0
CUST00763,2023-07-26,0,0.21,63,0
CUST00764,2023-11-18,8,0.41,58,3
CUST00765,2023-07-25,0,0.91,137,2
CUST00766,2024-03-16,1,0.76,62,0
CUST00767,2024-04-17,4,0.17,50,2
CUST00768,2023-02-21,4,0.08,135,0
CUST00769,2024-02-12,6,0.14,224,0
CUST00770,2024-02-01,3,0.44,69,0
CUST00771,2024-06-22,8,0.46,28,0
CUST00772,2023-01-26,7,0.33,12,0
CUST00773,2023-07-07,3,0.24,90,0
CUST00774,2024-04-08,7,0.86,221,2
CUST00775,2024-12-31,7,0.92,72,0
CUST00776,2023-10-31,3,0.76,68,3
CUST00777,2023-03-25,4,0.68,59,0
CUST00778,2023-06-30,2,0.94,113,0
CUST00779,2024-11-22,6,0.28,145,0
CUST00780,2024-06-18,6,0.56,213,0
CUST00781,2024-05-18,0,0.12,109,0
CUST00782,2024-01-02,7,0.68,162,0
CUST00783,2024-08-10,1,0.11,121,2
CUST00784,2023-11-09,7,0.59,109,2
CUST00785,2023-08-01,1,0.55,183,0
CUST00786,2024-04-18,1,0.77,177,0
CUST00787,2024-02-29,8,0.88,166,0
CUST00788,2024-09-12,3,0.94,52,0
CUST00789,2023-04-20,5,0.89,138,0
CUST00790,2023-03-15,5,0.88,37,0
CUST00791,2023-03-09,1,0.7,14,0
CUST00792,2023-12-31,7,0.25,62,0
CUST00793,2023-10-31,7,0.49,199,3
CUST00794,2023-01-19,1,0.34,240,1
CUST00795,2023-08-10,8,0.59,35,3
CUST00796,2023-11-14,0,0.36,101,3
CUST00797,2024-05-01,7,0.34,30,0
CUST00798,2023-10-07,1,0.88,156,0
CUST00799,2023-01-23,0,0.11,133,2
CUST00800,2023-07-27,8,0.34,229,0
CUST00801,2023-08-25,7,0.38,20,2
CUST00802,2024-11-02,1,0.09,22,0
CUST00803,2024-08-25,6,0.37,212,0
CUST00804,2023-03-12,3,0.62,228,2
CUST00805,2024-04-05,3,0.78,115,0
CUST00806,2023-05-28,6,0.4,65,1
CUST00807,2023-05-08,8,0.65,155,1
CUST00808,2024-08-05,6,0.29,222,0
CUST00809,2023-09-02,3,0.42,239,0
CUST00810,2023-08-05,3,0.93,122,1
CUST00811,2024-07-02,7,0.1,156,0
CUST00812,2024-01-16,2,0.34,10,2
CUST00813,2024-03-09,2,0.76,53,0
CUST00814,2024-03-20,6,0.39,103,1
CUST00815,2024-05-27,5,0.62,183,0
CUST00816,2023-06-20,8,0.43,181,0
CUST00817,2024-05-09,8,0.82,132,0
CUST00818,2023-11-01,4,0.42,26,2
CUST00819,2024-05-13,4,0.4,145,0
CUST00820,2024-09-17,3,0.29,18,2
CUST00821,2023-10-30,2,0.45,16,0
CUST00822,2024-07-01,4,0.51,56,0
CUST00823,2023-10-31,8,0.52,33,0
CUST00824,2023-06-25,7,0.42,151,3
CUST00825,2023-11-26,0,0.72,114,0
CUST00826,2024-09-02,5,0.92,131,0
CUST00827,2024-01-21,1,0.07,102,2
CUST00828,2024-03-19,3,0.66,38,0
CUST00829,2023-04-17,4,0.78,70,0
CUST00830,2024-05-30,3,0.84,119,0
CUST00831,2023-01-14,4,0.66,119,1
CUST00832,2024-07-29,4,0.83,213,3
CUST00833,2023-07-29,0,0.52,214,1
CUST00834,2023-04-27,3,0.47,170,0
CUST00835,2023-10-02,4,0.07,49,1
CUST00836,2024-04-08,1,0.25,151,2
CUST00837,2023-11-11,0,0.34,93,2
CUST00838,2023-03-22,3,0.86,54,1
CUST00839,2023-03-25,2,0.9,118,2
CUST00840,2024-11-27,4,0.82,31,0
CUST00841,2024-09-25,7,0.13,122,0
CUST00842,2023-03-07,3,0.89,9,0
CUST00843,2024-10-25,0,0.44,36,2
CUST00844,2023-01-08,5,0.3,147,0
CUST00845,2024-06-27,4,0.33,77,0
CUST00846,2023-02-21,3,0.24,234,0
CUST00847,2023-06-11,2,0.06,55,2
CUST00848,2023-07-11,8,0.52,63,0
CUST00849,2023-10-06,1,0.56,220,2
CUST00850,2023-11-12,2,0.89,81,0
CUST00851,2023-11-18,4,0.73,133,3
CUST00852,2024-01-28,2,0.17,151,0
CUST00853,2023-12-19,0,0.82,119,1
CUST00854,2023-09-04,5,0.68,162,0
CUST00855,2023-06-18,4,0.34,212,1
CUST00856,2023-09-26,8,0.63,107,0
CUST00857,2024-09-24,2,0.61,8,0
CUST00858,2024-05-16,4,0.32,164,0
CUST00859,2024-05-21,3,0.42,135,0
CUST00860,2024-12-03,2,0.65,36,0
CUST00861,2023-02-26,8,0.57,160,0
CUST00862,2024-10-22,1,0.42,135,0
CUST00863,2023-07-05,0,0.77,123,0
CUST00864,2023-10-16,2,0.49,75,0
CUST00865,2024-02-27,1,0.92,57,0
CUST00866,2023-02-15,5,0.51,122,0
CUST00867,2023-03-01,4,0.89,36,0
CUST00868,2023-01-28,1,0.87,165,3
CUST00869,2023-12-02,7,0.2,173,0
CUST00870,2024-05-15,7,0.41,102,1
CUST00871,2023-08-08,8,0.11,139,1
CUST00872,2024-05-20,3,0.15,83,0
CUST00873,2023-03-14,1,0.81,169,0
CUST00874,2024-02-08,7,0.8,132,1
CUST00875,2023-12-19,5,0.71,221,0
CUST00876,2023-09-05,1,0.22,190,0
CUST00877,2023-05-08,2,0.57,85,1
CUST00878,2023-05-12,2,0.82,136,1
CUST00879,2024-05-04,7,0.61,51,0
CUST00880,2023-08-28,4,0.29,93,1
CUST00881,2024-04-13,8,0.9,110,0
CUST00882,2023-04-30,8,0.93,156,0
CUST00883,2024-08-04,1,0.89,19,1
CUST00884,2023-02-07,4,0.17,146,0
CUST00885,2023-06-17,8,0.11,135,0
CUST00886,2023-02-05,5,0.27,234,0
CUST00887,2024-07-20,2,0.49,31,0
CUST00888,2024-01-29,7,0.46,162,3
CUST00889,2024-11-27,8,0.2,59,3
CUST00890,2023-05-09,3,0.82,92,0
CUST00891,2023-02-26,5,0.84,57,2
CUST00892,2023-09-25,7,0.7,224,1
CUST00893,2023-05-13,5,0.48,65,0
CUST00894,2023-08-20,4,0.49,69,0
CUST00895,2024-10-12,0,0.65,76,0
CUST00896,2023-04-06,1,0.6,52,1
CUST00897,2024-08-27,7,0.81,147,0
CUST00898,2024-07-31,4,0.58,197,1
CUST00899,2024-05-17,5,0.74,221,0
CUST00900,2023-10-30,3,0.94,76,0
CUST00901,2024-11-25,7,0.89,122,0
CUST00902,2023-05-14,1,0.86,73,1
CUST00903,2024-05-27,6,0.9,67,0
CUST00904,2023-12-29,6,0.59,32,1
CUST00905,2023-12-23,5,0.52,102,0
CUST00906,2024-05-08,2,0.53,64,0
CUST00907,2023-06-21,0,0.14,15,2
CUST00908,2024-08-31,0,0.89,75,0
CUST00909,2023-03-28,5,0.17,34,0
CUST00910,2023-03-20,6,0.43,229,0
CUST00911,2023-05-11,3,0.06,119,0
CUST00912,2024-11-09,0,0.36,235,0
CUST00913,2024-06-05,0,0.34,34,0
CUST00914,2023-11-14,6,0.87,214,1
CUST00915,2023-08-03,1,0.4,44,0
CUST00916,2024-08-20,0,0.87,214,0
CUST00917,2024-01-26,2,0.51,7,0
CUST00918,2024-06-30,2,0.1,71,0
CUST00919,2023-03-10,7,0.68,119,0
CUST00920,2024-08-23,5,0.25,183,1
CUST00921,2024-08-01,0,0.88,202,0
CUST00922,2023-01-09,4,0.06,82,0
CUST00923,2024-12-19,0,0.57,98,0
CUST00924,2024-08-26,3,0.62,189,0
CUST00925,2024-02-29,4,0.27,40,0
CUST00926,2023-01-05,5,0.36,195,0
CUST00927,2023-05-16,5,0.83,113,0
CUST00928,2024-12-03,1,0.72,148,2
CUST00929,2024-03-07,3,0.55,99,0
CUST00930,2023-06-03,1,0.8,40,0
CUST00931,2024-03-05,1,0.28,170,0
CUST00932,2023-09-20,2,0.07,103,0
CUST00933,2024-10-26,4,0.48,72,0
CUST00934,2023-10-19,4,0.89,115,0
CUST00935,2024-04-06,4,0.49,6,1
CUST00936,2024-05-22,6,0.08,188,1
CUST00937,2023-06-13,4,0.51,220,1
CUST00938,2023-08-09,1,0.12,201,0
CUST00939,2023-04-01,2,0.33,57,0
CUST00940,2024-10-18,1,0.49,158,0
CUST00941,2023-09-23,0,0.14,232,0
CUST00942,2023-04-15,7,0.09,89,0
CUST00943,2023-06-19,4,0.63,86,0
CUST00944,2023-10-16,4,0.29,107,0
CUST00945,2024-05-29,2,0.41,182,0
CUST00946,2023-04-13,0,0.63,120,0
CUST00947,2023-02-14,4,0.79,68,1
CUST00948,2023-10-25,6,0.49,230,2
CUST00949,2023-08-13,5,0.23,231,1
CUST00950,2023-11-20,6,0.88,228,2
CUST00951,2023-06-15,6,0.32,49,0
CUST00952,2023-10-06,2,0.27,112,0
CUST00953,2023-04-10,8,0.7,37,0
CUST00954,2024-04-04,0,0.13,177,0
CUST00955,2023-07-11,1,0.27,59,0
CUST00956,2023-05-23,1,0.06,147,0
CUST00957,2024-05-05,2,0.23,38,2
CUST00958,2023-03-04,4,0.22,225,0
CUST00959,2024-06-26,5,0.53,200,0
CUST00960,2023-06-20,0,0.54,35,0
CUST00961,2023-10-19,5,0.24,104,3
CUST00962,2024-11-19,4,0.2,217,0
CUST00963,2023-05-27,5,0.72,236,1
CUST00964,2024-11-27,2,0.28,79,0
CUST00965,2024-10-30,6,0.65,163,0
CUST00966,2024-01-13,8,0.55,230,0
CUST00967,2023-08-04,2,0.51,228,0
CUST00968,2023-06-23,7,0.27,175,0
CUST00969,2024-07-27,0,0.15,64,0
CUST00970,2024-08-04,1,0.18,175,0
CUST00971,2024-05-25,2,0.52,45,0
CUST00972,2023-12-18,8,0.42,125,0
CUST00973,2024-03-07,1,0.6,77,1
CUST00974,2024-01-16,5,0.29,220,0
CUST00975,2023-06-01,5,0.45,207,0
CUST00976,2024-11-07,0,0.52,176,0
CUST00977,2023-12-27,0,0.88,149,0
CUST00978,2024-02-21,4,0.56,113,0
CUST00979,2024-08-09,8,0.87,136,0
CUST00980,2023-07-28,4,0.86,112,1
CUST00981,2023-10-27,6,0.67,235,0
CUST00982,2023-04-11,3,0.29,62,0
CUST00983,2023-08-01,2,0.68,92,0
CUST00984,2023-03-21,0,0.76,239,1
CUST00985,2023-06-05,5,0.55,137,0
CUST00986,2023-05-21,1,0.26,161,1
CUST00987,2023-04-07,3,0.46,178,1
CUST00988,2023-05-23,4,0.08,45,0
CUST00989,2023-11-11,2,0.8,70,0
CUST00990,2024-08-10,0,0.32,93,2
CUST00991,2023-02-05,8,0.36,172,2
CUST00992,2023-01-13,3,0.88,67,0
CUST00993,2023-02-09,6,0.66,224,2
CUST00994,2023-10-26,0,0.94,95,0
CUST00995,2024-11-23,8,0.61,115,0
CUST00996,2024-03-15,7,0.62,99,0
CUST00997,2023-07-01,4,0.09,68,0
CUST00998,2023-07-01,3,0.67,219,2
CUST00999,2024-04-23,8,0.84,103,0
CUST01000,2023-09-26,6,0.05,236,0
CUST01001,2024-03-10,6,0.38,102,0
CUST01002,2024-05-11,8,0.18,74,2
CUST01003,2023-11-09,7,0.12,200,0
CUST01004,2023-06-12,4,0.17,37,0
CUST01005,2024-12-26,7,0.45,116,1
CUST01006,2024-07-20,6,0.56,7,0
CUST01007,2023-07-21,1,0.75,8,0
CUST01008,2023-01-06,6,0.36,111,2
CUST01009,2023-01-22,0,0.31,210,3
CUST01010,2023-06-19,0,0.39,24,0
CUST01011,2024-03-29,1,0.54,119,0
CUST01012,2024-08-27,5,0.41,10,2
CUST01013,2024-07-08,3,0.66,78,0
CUST01014,2024-01-07,0,0.91,7,0
CUST01015,2024-12-23,8,0.77,16,0
CUST01016,2023-06-18,1,0.56,85,0
CUST01017,2024-06-28,3,0.13,160,0
CUST01018,2023-09-27,5,0.55,189,0
CUST01019,2024-10-20,6,0.62,51,0
CUST01020,2024-01-20,0,0.5,41,3
CUST01021,2023-03-06,2,0.29,103,0
CUST01022,2024-04-20,1,0.15,91,0
CUST01023,2024-07-12,2,0.15,118,2
CUST01024,2023-09-02,5,0.85,164,0
CUST01025,2024-10-02,3,0.36,100,0
CUST01026,2023-05-26,8,0.06,131,3
CUST01027,2024-10-06,3,0.9,177,0
CUST01028,2024-01-24,6,0.84,64,1
CUST01029,2024-02-15,1,0.48,148,0
CUST01030,2024-02-12,7,0.29,183,1
CUST01031,2023-05-20,8,0.31,120,0
CUST01032,2024-03-29,7,0.08,187,0
CUST01033,2023-03-02,6,0.61,171,0
CUST01034,2024-10-15,2,0.59,179,0
CUST01035,2023-01-14,4,0.43,126,3
CUST01036,2024-02-13,7,0.86,60,0
CUST01037,2024-08-08,2,0.1,37,0
CUST01038,2024-03-26,3,0.56,15,0
CUST01039,2023-02-08,2,0.21,101,1
CUST01040,2024-07-15,5,0.74,142,0
CUST01041,2024-10-13,4,0.71,91,0
CUST01042,2023-01-27,5,0.52,233,0
CUST01043,2023-04-16,7,0.76,140,0
CUST01044,2023-08-25,5,0.51,57,0
CUST01045,2024-11-25,3,0.44,183,0
CUST01046,2024-04-12,6,0.46,229,2
CUST01047,2023-10-16,0,0.94,187,0
CUST01048,2023-01-14,3,0.77,56,1
CUST01049,2023-08-15,7,0.48,37,0
CUST01050,2024-09-24,0,0.57,42,0
CUST01051,2024-08-14,6,0.1,6,0
CUST01052,2023-03-25,1,0.84,120,1
CUST01053,2024-09-26,3,0.06,155,0
CUST01054,2024-01-02,4,0.36,55,2
CUST01055,2023-02-21,8,0.86,94,0
CUST01056,2023-08-20,1,0.68,112,2
CUST01057,2023-03-15,7,0.62,150,1
CUST01058,2024-12-07,3,0.26,27,0
CUST01059,2024-08-26,6,0.73,169,2
CUST01060,2023-10-18,0,0.71,68,0
CUST01061,2023-03-16,5,0.94,43,2
CUST01062,2023-10-15,4,0.2,157,1
CUST01063,2023-04-02,3,0.89,195,0
CUST01064,2023-03-11,3,0.2,129,0
CUST01065,2023-04-28,5,0.13,189,0
CUST01066,2023-10-25,2,0.83,235,1
CUST01067,2023-10-16,6,0.7,38,1
CUST01068,2023-07-03,5,0.38,129,2
CUST01069,2023-02-12,3,0.36,217,0
CUST01070,2023-12-10,3,0.89,187,3
CUST01071,2023-04-04,7,0.52,159,0
CUST01072,2023-06-10,6,0.86,109,0
CUST01073,2024-05-04,2,0.68,107,0
CUST01074,2024-11-25,5,0.77,67,0
CUST01075,2024-04-11,7,0.94,14,0
CUST01076,2024-06-05,6,0.28,79,1
CUST01077,2023-01-15,3,0.32,223,0
CUST01078,2023-08-17,1,0.72,221,0
CUST01079,2024-07-14,7,0.75,105,0
CUST01080,2023-02-21,3,0.67,19,0
CUST01081,2024-08-20,8,0.16,207,1
CUST01082,2024-04-30,6,0.4,29,2
CUST01083,2023-04-05,7,0.65,37,1
CUST01084,2023-03-20,6,0.88,179,0
CUST01085,2023-07-29,8,0.24,201,0
CUST01086,2023-11-11,5,0.7,152,0
CUST01087,2024-05-01,5,0.1,175,0
CUST01088,2023-09-17,1,0.44,98,0
CUST01089,2024-01-20,0,0.62,46,1
CUST01090,2023-07-04,1,0.14,160,0
CUST01091,2024-07-08,5,0.76,175,0
CUST01092,2023-05-13,1,0.84,36,0
CUST01093,2023-11-25,4,0.25,221,0
CUST01094,2024-11-14,5,0.5,215,0
CUST01095,2024-09-29,2,0.82,229,0
CUST01096,2024-08-27,1,0.79,140,0
CUST01097,2023-02-16,6,0.36,182,2
CUST01098,2024-04-05,1,0.23,50,0
CUST01099,2024-09-24,1,0.76,174,0
CUST01100,2024-12-31,2,0.09,232,1
CUST01101,2024-06-26,2,0.27,95,3
CUST01102,2024-09-17,5,0.41,168,3
CUST01103,2024-04-27,8,0.3,83,0
CUST01104,2023-05-23,0,0.11,183,0
CUST01105,2024-10-21,4,0.91,173,0
CUST01106,2023-10-31,1,0.87,205,3
CUST01107,2023-10-30,6,0.55,85,0
CUST01108,2024-10-26,4,0.72,238,0
CUST01109,2023-12-19,8,0.7,200,0
CUST01110,2023-12-14,3,0.19,224,0
CUST01111,2024-12-09,0,0.62,89,0
CUST01112,2024-11-26,2,0.1,19,0
CUST01113,2024-05-01,8,0.16,83,0
CUST01114,2023-02-03,8,0.09,99,2
CUST01115,2024-11-30,0,0.89,45,0
CUST01116,2024-01-18,6,0.52,64,0
CUST01117,2023-01-26,0,0.38,128,2
CUST01118,2024-06-20,4,0.15,126,0
CUST01119,2023-06-27,8,0.25,101,0
CUST01120,2023-02-20,1,0.39,69,1
CUST01121,2024-09-08,2,0.7,234,0
CUST01122,2023-06-25,7,0.6,83,1
CUST01123,2023-10-14,7,0.08,163,2
CUST01124,2023-04-29,8,0.77,60,1
CUST01125,2023-01-29,3,0.21,195,0
CUST01126,2023-10-25,5,0.15,119,0
CUST01127,2023-03-21,5,0.3,87,0
CUST01128,2024-11-22,0,0.31,116,0
CUST01129,2024-04-18,5,0.48,65,0
CUST01130,2023-04-18,2,0.94,170,0
CUST01131,2024-11-10,8,0.25,232,0
CUST01132,2024-02-08,5,0.95,106,0
CUST01133,2023-01-14,8,0.52,192,3
CUST01134,2023-01-30,5,0.49,63,0
CUST01135,2023-04-15,6,0.76,134,3
CUST01136,2023-06-06,7,0.91,134,1
CUST01137,2024-01-23,1,0.57,135,0
CUST01138,2024-05-24,2,0.93,159,0
CUST01139,2023-11-02,3,0.84,179,0
CUST01140,2024-03-17,1,0.76,9,0
CUST01141,2024-01-12,0,0.51,92,0
CUST01142,2023-02-04,1,0.33,55,0
CUST01143,2024-09-23,4,0.51,219,0
CUST01144,2023-08-12,1,0.34,110,0
CUST01145,2023-11-04,3,0.39,61,0
CUST01146,2024-05-27,8,0.37,28,0
CUST01147,2024-11-27,8,0.18,89,0
CUST01148,2024-11-06,7,0.21,68,0
CUST01149,2023-11-22,0,0.09,69,0
CUST01150,2024-07-20,4,0.51,182,0
CUST01151,2024-09-28,4,0.85,131,2
CUST01152,2024-12-05,2,0.18,188,2
CUST01153,2023-11-05,6,0.07,135,0
CUST01154,2023-01-10,0,0.89,67,0
CUST01155,2023-10-28,5,0.29,169,0
CUST01156,2024-09-19,3,0.86,187,0
CUST01157,2024-07-03,0,0.28,68,1
CUST01158,2023-05-10,2,0.65,104,0
CUST01159,2023-02-24,1,0.89,112,0
CUST01160,2023-01-15,6,0.91,67,1
CUST01161,2023-10-20,4,0.85,69,0
CUST01162,2023-12-25,5,0.21,179,2
CUST01163,2024-01-09,5,0.76,90,0
CUST01164,2024-09-13,5,0.92,238,0
CUST01165,2024-03-26,3,0.45,229,0
CUST01166,2023-05-28,2,0.35,81,0
CUST01167,2024-11-17,1,0.65,17,0
CUST01168,2023-01-29,8,0.31,52,0
CUST01169,2023-02-10,5,0.3,82,0
CUST01170,2023-08-26,3,0.42,146,2
CUST01171,2023-05-21,7,0.24,226,2
CUST01172,2023-01-16,6,0.51,119,0
CUST01173,2023-03-14,4,0.46,20,1
CUST01174,2024-08-11,6,0.45,158,3
CUST01175,2023-06-28,6,0.09,137,0
CUST01176,2024-03-12,4,0.59,192,0
CUST01177,2023-04-26,5,0.37,110,0
CUST01178,2024-11-07,8,0.23,14,0
CUST01179,2023-04-18,0,0.82,178,0
CUST01180,2023-01-18,8,0.29,56,0
CUST01181,2024-08-08,5,0.25,62,0
CUST01182,2024-08-23,1,0.58,8,0
CUST01183,2023-09-09,7,0.42,13,1
CUST01184,2023-01-08,8,0.3,60,0
CUST01185,2024-08-16,6,0.64,144,1
CUST01186,2024-04-21,0,0.36,72,0
CUST01187,2024-11-30,3,0.37,69,0
CUST01188,2024-10-14,3,0.88,238,0
CUST01189,2023-12-16,0,0.19,233,0
CUST01190,2023-01-24,3,0.77,68,3
CUST01191,2024-06-08,1,0.33,50,0
CUST01192,2023-09-12,3,0.66,175,1
CUST01193,2024-12-10,1,0.86,96,0
CUST01194,2024-03-12,4,0.25,79,0
CUST01195,2023-12-20,1,0.33,17,0
CUST01196,2023-05-19,4,0.54,209,0
CUST01197,2023-10-01,8,0.17,126,0
CUST01198,2023-10-19,1,0.55,35,1
CUST01199,2023-09-01,2,0.25,177,0
CUST01200,2023-08-28,7,0.55,77,0
CUST01201,2023-09-03,8,0.42,43,1
CUST01202,2023-10-07,8,0.18,238,0
CUST01203,2024-10-23,4,0.67,24,0
CUST01204,2024-06-13,1,0.22,132,0
CUST01205,2024-04-16,7,0.65,25,3
CUST01206,2023-09-13,0,0.84,144,1
CUST01207,2024-09-26,6,0.62,231,0
CUST01208,2024-06-27,1,0.58,99,0
CUST01209,2024-03-06,4,0.7,145,0
CUST01210,2024-09-11,3,0.22,121,0
